Date,0
2021-09-22,315.0
2021-09-23,116.0
2021-09-24,-1133.0
2021-09-25,-3204.0
2021-09-26,-44.0
2021-09-27,2156.0
2021-09-28,1767.0
2021-09-29,-125.0
2021-09-30,-431.0
2021-10-01,-212.0
2021-10-02,-2659.0
2021-10-03,-1690.0
2021-10-04,2777.0
2021-10-05,342.0
2021-10-06,1771.0
2021-10-07,-239.0
2021-10-08,-1383.0
2021-10-09,-2638.0
2021-10-10,-213.0
2021-10-11,1041.0
2021-10-12,2320.0
2021-10-13,846.0
2021-10-14,-941.0
2021-10-15,-763.0
2021-10-16,-1836.0
2021-10-17,-1070.0
2021-10-18,2124.0
2021-10-19,1640.0
2021-10-20,622.0
2021-10-21,-1013.0
2021-10-22,516.0
2021-10-23,-2290.0
2021-10-24,-1346.0
2021-10-25,2155.0
2021-10-26,1088.0
2021-10-27,1355.0
2021-10-28,-256.0
2021-10-29,-1080.0
2021-10-30,-1735.0
2021-10-31,-1556.0
2021-11-01,1722.0
2021-11-02,924.0
2021-11-03,1279.0
2021-11-04,-830.0
2021-11-05,1011.0
2021-11-06,-1872.0
2021-11-07,-2231.0
2021-11-08,2070.0
2021-11-09,1501.0
2021-11-10,200.0
2021-11-11,-594.0
2021-11-12,1317.0
2021-11-13,-2540.0
2021-11-14,-1789.0
2021-11-15,2034.0
2021-11-16,954.0
2021-11-17,1533.0
2021-11-18,-827.0
2021-11-19,-363.0
2021-11-20,-1762.0
2021-11-21,-1636.0
2021-11-22,2447.0
2021-11-23,967.0
2021-11-24,590.0
2021-11-25,-776.0
2021-11-26,-954.0
2021-11-27,-726.0
2021-11-28,-1285.0
2021-11-29,2576.0
2021-11-30,590.0
2021-12-01,1298.0
2021-12-02,790.0
2021-12-03,-1580.0
2021-12-04,-2726.0
2021-12-05,1599.0
2021-12-06,-564.0
2021-12-07,959.0
2021-12-08,494.0
2021-12-09,277.0
2021-12-10,-535.0
2021-12-11,-1706.0
2021-12-12,-1737.0
2021-12-13,1619.0
2021-12-14,1541.0
2021-12-15,1306.0
2021-12-16,-1679.0
2021-12-17,-141.0
2021-12-18,-1190.0
2021-12-19,-1638.0
2021-12-20,2193.0
2021-12-21,1036.0
2021-12-22,2719.0
2021-12-23,-3130.0
2021-12-24,-1143.0
2021-12-25,-1752.0
2021-12-26,-574.0
2021-12-27,2545.0
2021-12-28,1251.0
2021-12-29,301.0
2021-12-30,-286.0
2021-12-31,-873.0
2022-01-01,-2269.0
2022-01-02,-1160.0
2022-01-03,2442.0
2022-01-04,2211.0
2022-01-05,-20.0
2022-01-06,-305.0
2022-01-07,-370.0
2022-01-08,-1705.0
2022-01-09,-1532.0
2022-01-10,2405.0
2022-01-11,2834.0
2022-01-12,-49.0
2022-01-13,-881.0
2022-01-14,-326.0
2022-01-15,-1591.0
2022-01-16,-2027.0
2022-01-17,1720.0
2022-01-18,3181.0
2022-01-19,771.0
2022-01-20,-353.0
2022-01-21,272.0
2022-01-22,-3743.0
2022-01-23,-1194.0
2022-01-24,3470.0
2022-01-25,2216.0
2022-01-26,-116.0
2022-01-27,-61.0
2022-01-28,1690.0
2022-01-29,-4182.0
2022-01-30,-2378.0
2022-01-31,4053.0
2022-02-01,4273.0
2022-02-02,-1831.0
2022-02-03,-471.0
2022-02-04,1441.0
2022-02-05,-4747.0
2022-02-06,-2517.0
2022-02-07,4989.0
2022-02-08,2177.0
2022-02-09,256.0
2022-02-10,-1539.0
2022-02-11,430.0
2022-02-12,-3351.0
2022-02-13,-3606.0
2022-02-14,5650.0
2022-02-15,-176.0
2022-02-16,2268.0
2022-02-17,-585.0
2022-02-18,-1750.0
2022-02-19,-2094.0
2022-02-20,-3170.0
2022-02-21,1818.0
2022-02-22,2950.0
2022-02-23,1873.0
2022-02-24,-1250.0
2022-02-25,-1917.0
2022-02-26,-2328.0
2022-02-27,-2014.0
2022-02-28,3118.0
2022-03-01,553.0
2022-03-02,-201.0
2022-03-03,205.0
2022-03-04,392.0
2022-03-05,-2882.0
2022-03-06,-1600.0
2022-03-07,3451.0
2022-03-08,-293.0
2022-03-09,541.0
2022-03-10,-262.0
2022-03-11,-1049.0
2022-03-12,-1754.0
2022-03-13,-1369.0
2022-03-14,1933.0
2022-03-15,19.0
2022-03-16,1488.0
2022-03-17,288.0
2022-03-18,-1653.0
2022-03-19,-1589.0
2022-03-20,-751.0
2022-03-21,13242.0
2022-03-22,-11441.0
2022-03-23,956.0
2022-03-24,-595.0
2022-03-25,3730.0
2022-03-26,-6056.0
2022-03-27,-511.0
2022-03-28,1624.0
2022-03-29,712.0
2022-03-30,223.0
2022-03-31,-183.0
2022-04-01,-238.0
2022-04-02,-1896.0
2022-04-03,-965.0
2022-04-04,1379.0
2022-04-05,1163.0
2022-04-06,3239.0
2022-04-07,-3350.0
2022-04-08,1.0
2022-04-09,-1960.0
2022-04-10,-671.0
2022-04-11,1485.0
2022-04-12,361.0
2022-04-13,1198.0
2022-04-14,-885.0
2022-04-15,-1390.0
